,col,row
0,0.0,64.0
1,0.0,65.0
2,1.0,64.0
3,1.0,65.0
4,2.0,64.0
5,2.0,65.0
6,3.0,64.0
7,3.0,65.0
8,4.0,52.0
9,4.0,53.0
10,4.0,54.0
11,4.0,55.0
12,4.0,56.0
13,4.0,57.0
14,4.0,58.0
15,4.0,59.0
16,4.0,60.0
17,4.0,61.0
18,4.0,62.0
19,4.0,63.0
20,4.0,64.0
21,4.0,65.0
22,4.0,66.0
23,4.0,67.0
24,5.0,52.0
25,5.0,53.0
26,5.0,54.0
27,5.0,55.0
28,5.0,56.0
29,5.0,57.0
30,5.0,58.0
31,5.0,59.0
32,5.0,60.0
33,5.0,61.0
34,5.0,62.0
35,5.0,63.0
36,5.0,64.0
37,5.0,65.0
38,5.0,66.0
39,5.0,67.0
40,6.0,52.0
41,6.0,53.0
42,6.0,54.0
43,6.0,55.0
44,6.0,56.0
45,6.0,57.0
46,6.0,58.0
47,6.0,59.0
48,6.0,60.0
49,6.0,61.0
50,6.0,62.0
51,6.0,63.0
52,6.0,64.0
53,6.0,65.0
54,6.0,66.0
55,6.0,67.0
56,6.0,68.0
57,6.0,69.0
58,7.0,52.0
59,7.0,53.0
60,7.0,54.0
61,7.0,55.0
62,7.0,56.0
63,7.0,57.0
64,7.0,58.0
65,7.0,59.0
66,7.0,60.0
67,7.0,61.0
68,7.0,62.0
69,7.0,63.0
70,7.0,64.0
71,7.0,65.0
72,7.0,66.0
73,7.0,67.0
74,7.0,68.0
75,7.0,69.0
76,8.0,40.0
77,8.0,41.0
78,8.0,42.0
79,8.0,51.0
80,8.0,52.0
81,8.0,53.0
82,8.0,54.0
83,8.0,55.0
84,8.0,56.0
85,8.0,57.0
86,8.0,58.0
87,8.0,59.0
88,8.0,60.0
89,8.0,61.0
90,8.0,62.0
91,8.0,63.0
92,8.0,64.0
93,8.0,65.0
94,8.0,66.0
95,8.0,67.0
96,8.0,68.0
97,8.0,69.0
98,8.0,70.0
99,8.0,71.0
100,9.0,40.0
101,9.0,41.0
102,9.0,42.0
103,9.0,43.0
104,9.0,44.0
105,9.0,45.0
106,9.0,46.0
107,9.0,47.0
108,9.0,48.0
109,9.0,49.0
110,9.0,50.0
111,9.0,51.0
112,9.0,52.0
113,9.0,53.0
114,9.0,54.0
115,9.0,55.0
116,9.0,56.0
117,9.0,57.0
118,9.0,58.0
119,9.0,59.0
120,9.0,60.0
121,9.0,61.0
122,9.0,62.0
123,9.0,63.0
124,9.0,64.0
125,9.0,65.0
126,9.0,66.0
127,9.0,67.0
128,9.0,68.0
129,9.0,69.0
130,9.0,70.0
131,9.0,71.0
132,10.0,24.0
133,10.0,25.0
134,10.0,26.0
135,10.0,27.0
136,10.0,28.0
137,10.0,29.0
138,10.0,30.0
139,10.0,31.0
140,10.0,32.0
141,10.0,33.0
142,10.0,34.0
143,10.0,35.0
144,10.0,36.0
145,10.0,37.0
146,10.0,38.0
147,10.0,39.0
148,10.0,40.0
149,10.0,41.0
150,10.0,42.0
151,10.0,43.0
152,10.0,44.0
153,10.0,45.0
154,10.0,46.0
155,10.0,47.0
156,10.0,48.0
157,10.0,49.0
158,10.0,50.0
159,10.0,51.0
160,10.0,52.0
161,10.0,53.0
162,10.0,54.0
163,10.0,55.0
164,10.0,56.0
165,10.0,57.0
166,10.0,58.0
167,10.0,59.0
168,10.0,60.0
169,10.0,61.0
170,10.0,62.0
171,10.0,63.0
172,10.0,64.0
173,10.0,65.0
174,10.0,66.0
175,10.0,67.0
176,10.0,68.0
177,10.0,69.0
178,10.0,70.0
179,10.0,71.0
180,10.0,72.0
181,10.0,73.0
182,11.0,24.0
183,11.0,25.0
184,11.0,26.0
185,11.0,27.0
186,11.0,28.0
187,11.0,29.0
188,11.0,30.0
189,11.0,31.0
190,11.0,32.0
191,11.0,33.0
192,11.0,34.0
193,11.0,35.0
194,11.0,36.0
195,11.0,37.0
196,11.0,38.0
197,11.0,39.0
198,11.0,40.0
199,11.0,41.0
200,11.0,42.0
201,11.0,43.0
202,11.0,44.0
203,11.0,45.0
204,11.0,46.0
205,11.0,47.0
206,11.0,48.0
207,11.0,49.0
208,11.0,50.0
209,11.0,51.0
210,11.0,52.0
211,11.0,53.0
212,11.0,54.0
213,11.0,55.0
214,11.0,56.0
215,11.0,57.0
216,11.0,58.0
217,11.0,59.0
218,11.0,60.0
219,11.0,61.0
220,11.0,62.0
221,11.0,63.0
222,11.0,64.0
223,11.0,65.0
224,11.0,66.0
225,11.0,67.0
226,11.0,68.0
227,11.0,69.0
228,11.0,70.0
229,11.0,71.0
230,11.0,72.0
231,11.0,73.0
232,12.0,24.0
233,12.0,25.0
234,12.0,26.0
235,12.0,27.0
236,12.0,28.0
237,12.0,29.0
238,12.0,30.0
239,12.0,31.0
240,12.0,32.0
241,12.0,33.0
242,12.0,34.0
243,12.0,35.0
244,12.0,36.0
245,12.0,37.0
246,12.0,38.0
247,12.0,39.0
248,12.0,40.0
249,12.0,41.0
250,12.0,42.0
251,12.0,43.0
252,12.0,44.0
253,12.0,45.0
254,12.0,46.0
255,12.0,47.0
256,12.0,48.0
257,12.0,49.0
258,12.0,50.0
259,12.0,51.0
260,12.0,52.0
261,12.0,53.0
262,12.0,54.0
263,12.0,55.0
264,12.0,56.0
265,12.0,57.0
266,12.0,58.0
267,12.0,59.0
268,12.0,60.0
269,12.0,61.0
270,12.0,62.0
271,12.0,63.0
272,12.0,64.0
273,12.0,65.0
274,12.0,66.0
275,12.0,67.0
276,12.0,68.0
277,12.0,69.0
278,12.0,70.0
279,12.0,71.0
280,12.0,72.0
281,12.0,73.0
282,12.0,74.0
283,12.0,75.0
284,12.0,76.0
285,12.0,77.0
286,13.0,24.0
287,13.0,25.0
288,13.0,26.0
289,13.0,27.0
290,13.0,28.0
291,13.0,29.0
292,13.0,30.0
293,13.0,31.0
294,13.0,32.0
295,13.0,33.0
296,13.0,34.0
297,13.0,35.0
298,13.0,36.0
299,13.0,37.0
300,13.0,38.0
301,13.0,39.0
302,13.0,40.0
303,13.0,41.0
304,13.0,42.0
305,13.0,43.0
306,13.0,44.0
307,13.0,45.0
308,13.0,46.0
309,13.0,47.0
310,13.0,48.0
311,13.0,49.0
312,13.0,50.0
313,13.0,51.0
314,13.0,52.0
315,13.0,53.0
316,13.0,54.0
317,13.0,55.0
318,13.0,56.0
319,13.0,57.0
320,13.0,58.0
321,13.0,59.0
322,13.0,60.0
323,13.0,61.0
324,13.0,62.0
325,13.0,63.0
326,13.0,64.0
327,13.0,65.0
328,13.0,66.0
329,13.0,67.0
330,13.0,68.0
331,13.0,69.0
332,13.0,70.0
333,13.0,71.0
334,13.0,72.0
335,13.0,73.0
336,13.0,74.0
337,13.0,75.0
338,13.0,76.0
339,13.0,77.0
340,14.0,12.0
341,14.0,13.0
342,14.0,14.0
343,14.0,15.0
344,14.0,16.0
345,14.0,17.0
346,14.0,18.0
347,14.0,19.0
348,14.0,20.0
349,14.0,21.0
350,14.0,22.0
351,14.0,23.0
352,14.0,24.0
353,14.0,25.0
354,14.0,26.0
355,14.0,27.0
356,14.0,28.0
357,14.0,29.0
358,14.0,30.0
359,14.0,31.0
360,14.0,32.0
361,14.0,33.0
362,14.0,34.0
363,14.0,35.0
364,14.0,36.0
365,14.0,37.0
366,14.0,38.0
367,14.0,39.0
368,14.0,40.0
369,14.0,41.0
370,14.0,42.0
371,14.0,43.0
372,14.0,44.0
373,14.0,45.0
374,14.0,46.0
375,14.0,47.0
376,14.0,48.0
377,14.0,49.0
378,14.0,50.0
379,14.0,51.0
380,14.0,52.0
381,14.0,53.0
382,14.0,54.0
383,14.0,55.0
384,14.0,56.0
385,14.0,57.0
386,14.0,58.0
387,14.0,59.0
388,14.0,60.0
389,14.0,61.0
390,14.0,62.0
391,14.0,63.0
392,14.0,64.0
393,14.0,65.0
394,14.0,66.0
395,14.0,67.0
396,14.0,68.0
397,14.0,69.0
398,14.0,70.0
399,14.0,71.0
400,14.0,72.0
401,14.0,73.0
402,15.0,12.0
403,15.0,13.0
404,15.0,14.0
405,15.0,15.0
406,15.0,16.0
407,15.0,17.0
408,15.0,18.0
409,15.0,19.0
410,15.0,20.0
411,15.0,21.0
412,15.0,22.0
413,15.0,23.0
414,15.0,24.0
415,15.0,25.0
416,15.0,26.0
417,15.0,27.0
418,15.0,28.0
419,15.0,29.0
420,15.0,30.0
421,15.0,31.0
422,15.0,32.0
423,15.0,33.0
424,15.0,34.0
425,15.0,35.0
426,15.0,36.0
427,15.0,37.0
428,15.0,38.0
429,15.0,39.0
430,15.0,40.0
431,15.0,41.0
432,15.0,42.0
433,15.0,43.0
434,15.0,44.0
435,15.0,45.0
436,15.0,46.0
437,15.0,47.0
438,15.0,48.0
439,15.0,49.0
440,15.0,50.0
441,15.0,51.0
442,15.0,52.0
443,15.0,53.0
444,15.0,54.0
445,15.0,55.0
446,15.0,56.0
447,15.0,57.0
448,15.0,58.0
449,15.0,59.0
450,15.0,60.0
451,15.0,61.0
452,15.0,62.0
453,15.0,63.0
454,15.0,64.0
455,15.0,65.0
456,15.0,66.0
457,15.0,67.0
458,15.0,68.0
459,15.0,69.0
460,15.0,70.0
461,15.0,71.0
462,15.0,72.0
463,15.0,73.0
464,16.0,12.0
465,16.0,13.0
466,16.0,14.0
467,16.0,15.0
468,16.0,16.0
469,16.0,17.0
470,16.0,18.0
471,16.0,19.0
472,16.0,20.0
473,16.0,21.0
474,16.0,22.0
475,16.0,23.0
476,16.0,24.0
477,16.0,25.0
478,16.0,26.0
479,16.0,27.0
480,16.0,28.0
481,16.0,29.0
482,16.0,30.0
483,16.0,31.0
484,16.0,32.0
485,16.0,33.0
486,16.0,34.0
487,16.0,35.0
488,16.0,36.0
489,16.0,37.0
490,16.0,38.0
491,16.0,39.0
492,16.0,40.0
493,16.0,41.0
494,16.0,42.0
495,16.0,43.0
496,16.0,44.0
497,16.0,45.0
498,16.0,46.0
499,16.0,47.0
500,16.0,48.0
501,16.0,49.0
502,16.0,50.0
503,16.0,51.0
504,16.0,52.0
505,16.0,53.0
506,16.0,54.0
507,16.0,55.0
508,16.0,56.0
509,16.0,57.0
510,16.0,58.0
511,16.0,59.0
512,16.0,60.0
513,16.0,61.0
514,16.0,62.0
515,16.0,63.0
516,16.0,64.0
517,16.0,65.0
518,16.0,66.0
519,16.0,67.0
520,16.0,68.0
521,16.0,69.0
522,16.0,70.0
523,16.0,71.0
524,16.0,72.0
525,16.0,73.0
526,17.0,12.0
527,17.0,13.0
528,17.0,14.0
529,17.0,15.0
530,17.0,16.0
531,17.0,17.0
532,17.0,18.0
533,17.0,19.0
534,17.0,20.0
535,17.0,21.0
536,17.0,22.0
537,17.0,23.0
538,17.0,24.0
539,17.0,25.0
540,17.0,26.0
541,17.0,27.0
542,17.0,28.0
543,17.0,29.0
544,17.0,30.0
545,17.0,31.0
546,17.0,32.0
547,17.0,33.0
548,17.0,34.0
549,17.0,35.0
550,17.0,36.0
551,17.0,37.0
552,17.0,38.0
553,17.0,39.0
554,17.0,40.0
555,17.0,41.0
556,17.0,42.0
557,17.0,43.0
558,17.0,44.0
559,17.0,45.0
560,17.0,46.0
561,17.0,47.0
562,17.0,48.0
563,17.0,49.0
564,17.0,50.0
565,17.0,51.0
566,17.0,52.0
567,17.0,53.0
568,17.0,54.0
569,17.0,55.0
570,17.0,56.0
571,17.0,57.0
572,17.0,58.0
573,17.0,59.0
574,17.0,60.0
575,17.0,61.0
576,17.0,62.0
577,17.0,63.0
578,17.0,64.0
579,17.0,65.0
580,17.0,66.0
581,17.0,67.0
582,17.0,68.0
583,17.0,69.0
584,17.0,70.0
585,17.0,71.0
586,17.0,72.0
587,17.0,73.0
588,18.0,12.0
589,18.0,13.0
590,18.0,14.0
591,18.0,15.0
592,18.0,16.0
593,18.0,17.0
594,18.0,18.0
595,18.0,19.0
596,18.0,20.0
597,18.0,21.0
598,18.0,22.0
599,18.0,23.0
600,18.0,24.0
601,18.0,25.0
602,18.0,26.0
603,18.0,27.0
604,18.0,28.0
605,18.0,29.0
606,18.0,30.0
607,18.0,31.0
608,18.0,32.0
609,18.0,33.0
610,18.0,34.0
611,18.0,35.0
612,18.0,36.0
613,18.0,37.0
614,18.0,38.0
615,18.0,39.0
616,18.0,40.0
617,18.0,41.0
618,18.0,42.0
619,18.0,43.0
620,18.0,44.0
621,18.0,45.0
622,18.0,46.0
623,18.0,47.0
624,18.0,48.0
625,18.0,49.0
626,18.0,50.0
627,18.0,51.0
628,18.0,52.0
629,18.0,53.0
630,18.0,54.0
631,18.0,55.0
632,18.0,56.0
633,18.0,57.0
634,18.0,58.0
635,18.0,59.0
636,18.0,60.0
637,18.0,61.0
638,18.0,62.0
639,18.0,63.0
640,18.0,64.0
641,18.0,65.0
642,18.0,66.0
643,18.0,67.0
644,18.0,68.0
645,18.0,69.0
646,18.0,70.0
647,18.0,71.0
648,19.0,12.0
649,19.0,13.0
650,19.0,14.0
651,19.0,15.0
652,19.0,16.0
653,19.0,17.0
654,19.0,18.0
655,19.0,19.0
656,19.0,20.0
657,19.0,21.0
658,19.0,22.0
659,19.0,23.0
660,19.0,24.0
661,19.0,25.0
662,19.0,26.0
663,19.0,27.0
664,19.0,28.0
665,19.0,29.0
666,19.0,30.0
667,19.0,31.0
668,19.0,32.0
669,19.0,33.0
670,19.0,34.0
671,19.0,35.0
672,19.0,36.0
673,19.0,37.0
674,19.0,38.0
675,19.0,39.0
676,19.0,40.0
677,19.0,41.0
678,19.0,42.0
679,19.0,43.0
680,19.0,44.0
681,19.0,45.0
682,19.0,46.0
683,19.0,47.0
684,19.0,48.0
685,19.0,49.0
686,19.0,50.0
687,19.0,51.0
688,19.0,52.0
689,19.0,53.0
690,19.0,54.0
691,19.0,55.0
692,19.0,56.0
693,19.0,57.0
694,19.0,58.0
695,19.0,59.0
696,19.0,60.0
697,19.0,61.0
698,19.0,62.0
699,19.0,63.0
700,19.0,64.0
701,19.0,65.0
702,19.0,66.0
703,19.0,67.0
704,19.0,68.0
705,19.0,69.0
706,19.0,70.0
707,19.0,71.0
708,20.0,12.0
709,20.0,13.0
710,20.0,14.0
711,20.0,15.0
712,20.0,16.0
713,20.0,17.0
714,20.0,18.0
715,20.0,19.0
716,20.0,20.0
717,20.0,21.0
718,20.0,22.0
719,20.0,23.0
720,20.0,24.0
721,20.0,25.0
722,20.0,26.0
723,20.0,27.0
724,20.0,28.0
725,20.0,29.0
726,20.0,30.0
727,20.0,31.0
728,20.0,32.0
729,20.0,33.0
730,20.0,34.0
731,20.0,35.0
732,20.0,36.0
733,20.0,37.0
734,20.0,38.0
735,20.0,39.0
736,20.0,40.0
737,20.0,41.0
738,20.0,42.0
739,20.0,43.0
740,20.0,44.0
741,20.0,45.0
742,20.0,46.0
743,20.0,47.0
744,20.0,48.0
745,20.0,49.0
746,20.0,50.0
747,20.0,51.0
748,20.0,52.0
749,20.0,53.0
750,20.0,54.0
751,20.0,55.0
752,20.0,56.0
753,20.0,57.0
754,20.0,58.0
755,20.0,59.0
756,20.0,60.0
757,20.0,61.0
758,20.0,62.0
759,20.0,63.0
760,20.0,64.0
761,20.0,65.0
762,20.0,66.0
763,20.0,67.0
764,20.0,68.0
765,20.0,69.0
766,20.0,70.0
767,20.0,71.0
768,21.0,12.0
769,21.0,13.0
770,21.0,14.0
771,21.0,15.0
772,21.0,16.0
773,21.0,17.0
774,21.0,18.0
775,21.0,19.0
776,21.0,20.0
777,21.0,21.0
778,21.0,22.0
779,21.0,23.0
780,21.0,24.0
781,21.0,25.0
782,21.0,26.0
783,21.0,27.0
784,21.0,28.0
785,21.0,29.0
786,21.0,30.0
787,21.0,31.0
788,21.0,32.0
789,21.0,33.0
790,21.0,34.0
791,21.0,35.0
792,21.0,36.0
793,21.0,37.0
794,21.0,38.0
795,21.0,39.0
796,21.0,40.0
797,21.0,41.0
798,21.0,42.0
799,21.0,43.0
800,21.0,44.0
801,21.0,45.0
802,21.0,46.0
803,21.0,47.0
804,21.0,48.0
805,21.0,49.0
806,21.0,50.0
807,21.0,51.0
808,21.0,52.0
809,21.0,53.0
810,21.0,54.0
811,21.0,55.0
812,21.0,56.0
813,21.0,57.0
814,21.0,58.0
815,21.0,59.0
816,21.0,60.0
817,21.0,61.0
818,21.0,62.0
819,21.0,63.0
820,21.0,64.0
821,21.0,65.0
822,21.0,66.0
823,21.0,67.0
824,21.0,68.0
825,21.0,69.0
826,21.0,70.0
827,21.0,71.0
828,22.0,12.0
829,22.0,13.0
830,22.0,14.0
831,22.0,15.0
832,22.0,16.0
833,22.0,17.0
834,22.0,18.0
835,22.0,19.0
836,22.0,20.0
837,22.0,21.0
838,22.0,22.0
839,22.0,23.0
840,22.0,24.0
841,22.0,25.0
842,22.0,26.0
843,22.0,27.0
844,22.0,28.0
845,22.0,29.0
846,22.0,30.0
847,22.0,31.0
848,22.0,32.0
849,22.0,33.0
850,22.0,34.0
851,22.0,35.0
852,22.0,36.0
853,22.0,37.0
854,22.0,38.0
855,22.0,39.0
856,22.0,40.0
857,22.0,41.0
858,22.0,42.0
859,22.0,43.0
860,22.0,44.0
861,22.0,45.0
862,22.0,46.0
863,22.0,47.0
864,22.0,48.0
865,22.0,49.0
866,22.0,50.0
867,22.0,51.0
868,22.0,52.0
869,22.0,53.0
870,22.0,54.0
871,22.0,55.0
872,22.0,56.0
873,22.0,57.0
874,22.0,58.0
875,22.0,59.0
876,22.0,60.0
877,22.0,61.0
878,22.0,62.0
879,22.0,63.0
880,22.0,64.0
881,22.0,65.0
882,22.0,66.0
883,22.0,67.0
884,22.0,68.0
885,22.0,69.0
886,22.0,70.0
887,22.0,71.0
888,23.0,12.0
889,23.0,13.0
890,23.0,14.0
891,23.0,15.0
892,23.0,16.0
893,23.0,17.0
894,23.0,18.0
895,23.0,19.0
896,23.0,20.0
897,23.0,21.0
898,23.0,22.0
899,23.0,23.0
900,23.0,24.0
901,23.0,25.0
902,23.0,26.0
903,23.0,27.0
904,23.0,28.0
905,23.0,29.0
906,23.0,30.0
907,23.0,31.0
908,23.0,32.0
909,23.0,33.0
910,23.0,34.0
911,23.0,35.0
912,23.0,36.0
913,23.0,37.0
914,23.0,38.0
915,23.0,39.0
916,23.0,40.0
917,23.0,41.0
918,23.0,42.0
919,23.0,43.0
920,23.0,44.0
921,23.0,45.0
922,23.0,46.0
923,23.0,47.0
924,23.0,48.0
925,23.0,49.0
926,23.0,50.0
927,23.0,51.0
928,23.0,52.0
929,23.0,53.0
930,23.0,54.0
931,23.0,55.0
932,23.0,56.0
933,23.0,57.0
934,23.0,58.0
935,23.0,59.0
936,23.0,60.0
937,23.0,61.0
938,23.0,62.0
939,23.0,63.0
940,23.0,64.0
941,23.0,65.0
942,23.0,66.0
943,23.0,67.0
944,23.0,68.0
945,24.0,12.0
946,24.0,13.0
947,24.0,14.0
948,24.0,15.0
949,24.0,16.0
950,24.0,17.0
951,24.0,18.0
952,24.0,19.0
953,24.0,20.0
954,24.0,21.0
955,24.0,22.0
956,24.0,23.0
957,24.0,24.0
958,24.0,25.0
959,24.0,26.0
960,24.0,27.0
961,24.0,28.0
962,24.0,29.0
963,24.0,30.0
964,24.0,31.0
965,24.0,32.0
966,24.0,33.0
967,24.0,34.0
968,24.0,35.0
969,24.0,36.0
970,24.0,37.0
971,24.0,38.0
972,24.0,39.0
973,24.0,40.0
974,24.0,41.0
975,24.0,42.0
976,24.0,43.0
977,24.0,44.0
978,24.0,45.0
979,24.0,46.0
980,24.0,47.0
981,24.0,48.0
982,24.0,49.0
983,24.0,50.0
984,24.0,51.0
985,24.0,52.0
986,24.0,53.0
987,24.0,54.0
988,24.0,55.0
989,24.0,56.0
990,24.0,57.0
991,24.0,58.0
992,24.0,59.0
993,24.0,60.0
994,24.0,61.0
995,24.0,62.0
996,24.0,63.0
997,24.0,64.0
998,24.0,65.0
999,24.0,66.0
1000,24.0,67.0
1001,25.0,12.0
1002,25.0,13.0
1003,25.0,14.0
1004,25.0,15.0
1005,25.0,16.0
1006,25.0,17.0
1007,25.0,18.0
1008,25.0,19.0
1009,25.0,20.0
1010,25.0,21.0
1011,25.0,22.0
1012,25.0,23.0
1013,25.0,24.0
1014,25.0,25.0
1015,25.0,26.0
1016,25.0,27.0
1017,25.0,28.0
1018,25.0,29.0
1019,25.0,30.0
